Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2019-08-23,3.9332,3.94504,3.92108,3.93141
2019-08-26,3.92546,3.93529,3.91796,3.92864
2019-08-27,3.92797,3.94873,3.92384,3.94464
2019-08-28,3.94448,3.96453,3.94422,3.96311
2019-08-29,3.96302,3.9748,3.95441,3.96719
2019-08-30,3.96724,3.99755,3.96361,3.98041
2019-09-02,3.98315,3.98804,3.96768,3.97463
2019-09-03,3.97463,3.99845,3.9582,3.9609
2019-09-04,3.9609,3.96327,3.92726,3.93475
2019-09-05,3.9347,3.94601,3.9132,3.93405
2019-09-06,3.93362,3.93907,3.9241,3.93645
2019-09-09,3.9331,3.9388,3.91715,3.92095
2019-09-10,3.92105,3.92986,3.918,3.92053
2019-09-11,3.92039,3.94905,3.92009,3.94225
2019-09-12,3.94224,3.96236,3.91038,3.9196
2019-09-13,3.91949,3.92223,3.89485,3.90672
2019-09-16,3.90331,3.93771,3.90235,3.93655
2019-09-17,3.9366,3.94692,3.91507,3.9156
2019-09-18,3.91561,3.94199,3.91196,3.9341
2019-09-19,3.93235,3.94133,3.91974,3.9281
2019-09-20,3.92869,3.97974,3.92185,3.97133
2019-09-23,3.9714,4.0096,3.96489,3.9941
2019-09-24,3.99413,4.00026,3.97189,3.97494
2019-09-25,3.97494,4.00957,3.97452,4.00318
2019-09-26,4.0031,4.02076,3.99477,4.0173
2019-09-27,4.0173,4.0217,3.99943,4.00709
2019-09-30,4.00372,4.0226,3.9976,4.01056
2019-10-01,4.01081,4.0246,4.00052,4.0083
2019-10-02,4.00874,4.01608,3.97429,3.97565
2019-10-03,3.97575,3.99132,3.9373,3.94998
2019-10-04,3.95015,3.95159,3.9318,3.93331
2019-10-07,3.934,3.95369,3.92981,3.94598
2019-10-08,3.946,3.95355,3.93756,3.94388
2019-10-09,3.94439,3.9467,3.93216,3.93865
2019-10-10,3.93885,3.93905,3.9118,3.915
2019-10-11,3.915,3.9182,3.88878,3.89778
2019-10-14,3.9009,3.9102,3.8888,3.8959
2019-10-15,3.89605,3.9074,3.88503,3.89057
2019-10-16,3.89047,3.90022,3.86442,3.86846
2019-10-17,3.86842,3.87714,3.84101,3.85039
2019-10-18,3.85055,3.85323,3.83463,3.83568
2019-10-21,3.8384,3.84177,3.82636,3.83562
2019-10-22,3.83524,3.8445,3.83068,3.8395
2019-10-23,3.83951,3.85325,3.83533,3.83959
2019-10-24,3.83973,3.85778,3.82848,3.85276
2019-10-25,3.85273,3.8645,3.84315,3.86196
2019-10-28,3.85875,3.86485,3.84766,3.85058
2019-10-29,3.85062,3.86192,3.83592,3.8394
2019-10-30,3.8393,3.84813,3.81688,3.8177
2019-10-31,3.81782,3.82582,3.81105,3.82239
2019-11-01,3.82237,3.82391,3.80549,3.80759
2019-11-04,3.80843,3.83813,3.8043,3.83809
2019-11-05,3.83775,3.85603,3.82797,3.85098
2019-11-06,3.85103,3.85827,3.84599,3.85401
2019-11-07,3.85402,3.85835,3.84445,3.85442
2019-11-08,3.85437,3.87307,3.85351,3.86981
2019-11-11,3.8689,3.87813,3.8673,3.871
2019-11-12,3.87093,3.89117,3.86988,3.88835
2019-11-13,3.88847,3.90168,3.88726,3.89442
2019-11-14,3.89446,3.90761,3.8855,3.88715
2019-11-15,3.88717,3.89172,3.86593,3.8678
2019-11-18,3.86752,3.88273,3.86521,3.88027
2019-11-19,3.8802,3.88034,3.86663,3.86812
2019-11-20,3.86825,3.88564,3.8675,3.87748
2019-11-21,3.87753,3.88955,3.87219,3.88453
2019-11-22,3.88453,3.90206,3.87671,3.89886
2019-11-25,3.89815,3.90661,3.89363,3.9019
2019-11-26,3.902,3.91199,3.8999,3.9055
2019-11-27,3.90575,3.9213,3.90515,3.91591
2019-11-28,3.91596,3.93039,3.91115,3.92293
2019-11-29,3.92262,3.93329,3.90949,3.9162
2019-12-02,3.91461,3.91759,3.86295,3.87012
2019-12-03,3.87017,3.87645,3.86002,3.86659
2019-12-04,3.86512,3.86886,3.84989,3.86384
2019-12-05,3.8636,3.86425,3.84931,3.85139
2019-12-06,3.85135,3.87834,3.84555,3.8664
2019-12-09,3.86823,3.87695,3.86364,3.87464
2019-12-10,3.87464,3.87685,3.86452,3.86727
2019-12-11,3.86742,3.87241,3.84192,3.84692
2019-12-12,3.84747,3.86073,3.82757,3.83292
2019-12-13,3.83325,3.84227,3.82138,3.84001
2019-12-16,3.83725,3.85029,3.8161,3.82315
2019-12-17,3.82295,3.8327,3.812,3.81947
2019-12-18,3.81965,3.84484,3.81929,3.83821
2019-12-19,3.83811,3.83973,3.82605,3.8319
2019-12-20,3.83189,3.84655,3.82565,3.84231
2019-12-23,3.84215,3.85498,3.83625,3.85284
2019-12-24,3.85289,3.85565,3.83532,3.84378
2019-12-26,3.83795,3.8457,3.83135,3.838
2019-12-27,3.838,3.8403,3.80993,3.81282
2019-12-30,3.81164,3.81268,3.79236,3.79837
2019-12-31,3.79795,3.80139,3.78555,3.7938
2020-01-02,3.79557,3.80601,3.789,3.79476
2020-01-03,3.79494,3.82615,3.79182,3.80232
2020-01-06,3.80236,3.80677,3.77898,3.77957
2020-01-07,3.77957,3.8107,3.7792,3.80785
2020-01-08,3.80778,3.81922,3.79957,3.81015
2020-01-09,3.8108,3.82696,3.80705,3.82225
2020-01-10,3.8222,3.83174,3.80439,3.80725
2020-01-13,3.81137,3.81526,3.79967,3.80131
2020-01-14,3.80105,3.80347,3.78345,3.79462
2020-01-15,3.79442,3.8012,3.7824,3.794
2020-01-16,3.79357,3.80345,3.78822,3.79918
2020-01-17,3.79918,3.82602,3.79857,3.82322
2020-01-20,3.82305,3.83091,3.81784,3.82345
2020-01-21,3.8234,3.83205,3.80914,3.81768
2020-01-22,3.81772,3.83016,3.81455,3.82031
2020-01-23,3.8206,3.84865,3.81843,3.84053
2020-01-24,3.84055,3.86538,3.83469,3.86132
2020-01-27,3.8582,3.88569,3.8553,3.88235
2020-01-28,3.8823,3.88776,3.87263,3.87503
2020-01-29,3.875,3.89891,3.87445,3.89219
2020-01-30,3.89214,3.89408,3.88335,3.89065
2020-01-31,3.89065,3.90374,3.87348,3.87436
2020-02-03,3.87608,3.89175,3.87381,3.88525
2020-02-04,3.88545,3.89112,3.86586,3.8697
2020-02-05,3.86972,3.87664,3.84977,3.85977
2020-02-06,3.85985,3.88371,3.8561,3.87835
2020-02-07,3.8783,3.90619,3.87675,3.90485
2020-02-10,3.90343,3.91548,3.89091,3.90828
2020-02-11,3.9082,3.91159,3.89033,3.89744
2020-02-12,3.89738,3.91373,3.89483,3.91042
2020-02-13,3.91043,3.92559,3.90697,3.91773
2020-02-14,3.91738,3.92248,3.9071,3.92215
2020-02-17,3.92163,3.93699,3.91588,3.93048
2020-02-18,3.931,3.96104,3.93045,3.95338
2020-02-19,3.9532,3.96315,3.9472,3.95023
2020-02-20,3.95036,3.9718,3.94558,3.96748
2020-02-21,3.96749,3.97202,3.94555,3.95525
2020-02-24,3.96577,3.98267,3.95886,3.9682
2020-02-25,3.96821,3.97404,3.94913,3.95572
2020-02-26,3.95567,3.9711,3.95005,3.96599
2020-02-27,3.96598,3.96685,3.92647,3.9297
2020-02-28,3.92965,3.9545,3.92137,3.92137
2020-03-02,3.91793,3.92626,3.86262,3.87587
2020-03-03,3.87606,3.89164,3.83708,3.8547
2020-03-04,3.8547,3.87047,3.83605,3.85863
2020-03-05,3.85875,3.8623,3.82739,3.83504
2020-03-06,3.83405,3.84404,3.78142,3.80392
2020-03-09,3.78611,3.80045,3.75672,3.78091
2020-03-10,3.78078,3.82712,3.78078,3.80929
2020-03-11,3.80945,3.84629,3.79389,3.84302
2020-03-12,3.84267,3.96587,3.8218,3.91825
2020-03-13,3.91846,3.96305,3.88609,3.94125
2020-03-16,3.91928,3.98838,3.90775,3.97849
2020-03-17,3.97857,4.08941,3.96839,4.0592
2020-03-18,4.0586,4.20103,4.04132,4.11546
2020-03-19,4.1157,4.29943,4.08988,4.26048
2020-03-20,4.25988,4.29723,4.1685,4.2314
2020-03-23,4.24078,4.30796,4.19021,4.29327
2020-03-24,4.29405,4.29987,4.21935,4.25955
2020-03-25,4.25897,4.28027,4.17805,4.19694
2020-03-26,4.19797,4.20697,4.08048,4.09935
2020-03-27,4.09957,4.13178,4.06664,4.07246
2020-03-30,4.0775,4.14199,4.07083,4.11342
2020-03-31,4.11342,4.16205,4.11246,4.13216
2020-04-01,4.13325,4.21353,4.13104,4.20399
2020-04-02,4.20332,4.22818,4.1788,4.21255
2020-04-03,4.21255,4.25195,4.20582,4.2417
2020-04-06,4.24279,4.2515,4.19693,4.2264
2020-04-07,4.22534,4.23014,4.13885,4.15774
2020-04-08,4.1571,4.19017,4.15241,4.16949
2020-04-09,4.1695,4.19655,4.14978,4.16196
2020-04-13,4.16065,4.19927,4.1531,4.17978
2020-04-14,4.17975,4.17975,4.11132,4.11626
2020-04-15,4.11628,4.18333,4.11272,4.15981
2020-04-16,4.15962,4.20598,4.15624,4.17404
2020-04-17,4.17404,4.19488,4.14857,4.15893
2020-04-20,4.15569,4.17733,4.1442,4.16095
2020-04-21,4.16085,4.19354,4.16085,4.17433
2020-04-22,4.17437,4.21615,4.16329,4.20224
2020-04-23,4.20236,4.22281,4.18825,4.21387
2020-04-24,4.21376,4.23135,4.18444,4.19741
2020-04-27,4.19205,4.19629,4.16232,4.18679
2020-04-28,4.18721,4.2057,4.16966,4.20235
2020-04-29,4.20244,4.20329,4.17466,4.17958
2020-04-30,4.17952,4.19136,4.13555,4.14946
2020-05-01,4.15003,4.1647,4.13793,4.1599
2020-05-04,4.16285,4.1873,4.15904,4.17206
2020-05-05,4.17184,4.20163,4.15926,4.18384
2020-05-06,4.18394,4.22143,4.17889,4.2149
2020-05-07,4.2149,4.23567,4.2013,4.2041
2020-05-08,4.2041,4.21299,4.18022,4.19903
2020-05-11,4.20167,4.22415,4.1883,4.21844
2020-05-12,4.21844,4.22977,4.18298,4.20776
2020-05-13,4.2072,4.22604,4.1895,4.2202
2020-05-14,4.22017,4.2414,4.21797,4.21997
2020-05-15,4.21996,4.23212,4.20635,4.2225
2020-05-18,4.22129,4.22715,4.17665,4.18134
2020-05-19,4.18185,4.18635,4.14772,4.16505
2020-05-20,4.16581,4.1667,4.1201,4.13179
2020-05-21,4.12957,4.14243,4.1086,4.1227
2020-05-22,4.12284,4.15255,4.12022,4.139
2020-05-25,4.14396,4.154,4.12495,4.1312
2020-05-26,4.13119,4.13282,4.02832,4.04427
2020-05-27,4.04457,4.0579,4.01714,4.02692
2020-05-28,4.0272,4.03878,4.00433,4.02184
2020-05-29,4.02178,4.02515,3.98822,4.00709
2020-06-01,3.99202,3.99807,3.9512,3.95523
2020-06-02,3.95513,3.96457,3.91791,3.9261
2020-06-03,3.9261,3.94651,3.89561,3.92723
2020-06-04,3.92735,3.97808,3.8881,3.91344
2020-06-05,3.91344,3.93836,3.8904,3.92799
2020-06-08,3.92982,3.94476,3.90988,3.91811
2020-06-09,3.91843,3.95338,3.90889,3.92082
2020-06-10,3.92145,3.93525,3.89201,3.91259
2020-06-11,3.91254,3.96407,3.90771,3.96002
2020-06-12,3.96021,3.97442,3.9215,3.94855
2020-06-15,3.95861,3.97215,3.89977,3.90006
2020-06-16,3.90011,3.9642,3.88991,3.94966
2020-06-17,3.94966,3.98545,3.9364,3.97014
2020-06-18,3.97039,3.98365,3.95205,3.971
2020-06-19,3.97123,4.00059,3.95457,3.99219
2020-06-22,3.98409,4.00198,3.93975,3.94229
2020-06-23,3.9423,3.95853,3.91365,3.9328
2020-06-24,3.9329,3.96204,3.92393,3.95835
2020-06-25,3.95809,3.99265,3.9571,3.97171
2020-06-26,3.97192,3.99063,3.96459,3.97878
2020-06-29,3.98165,3.98375,3.95608,3.96451
2020-06-30,3.96451,3.98905,3.94544,3.95887
2020-07-01,3.95874,3.98706,3.948,3.97701
2020-07-02,3.9756,3.97926,3.94905,3.97218
2020-07-03,3.97194,3.9836,3.96124,3.9702
2020-07-06,3.96722,3.97142,3.93724,3.94699
2020-07-07,3.94749,3.97185,3.93764,3.9705
2020-07-08,3.97045,3.97569,3.94665,3.9488
2020-07-09,3.94881,3.96678,3.93096,3.96202
2020-07-10,3.96161,3.97746,3.94221,3.95161
2020-07-13,3.9498,3.96175,3.9371,3.95968
2020-07-14,3.96018,3.9657,3.92071,3.92448
2020-07-15,3.92438,3.92675,3.90292,3.9224
2020-07-16,3.92267,3.94601,3.91271,3.94019
2020-07-17,3.94019,3.94109,3.91317,3.91545
2020-07-20,3.92555,3.9261,3.8899,3.8949
2020-07-21,3.89495,3.89909,3.84122,3.84408
2020-07-22,3.84375,3.85987,3.81009,3.82095
2020-07-23,3.8207,3.82804,3.78596,3.80323
2020-07-24,3.80342,3.80859,3.78257,3.7833
2020-07-27,3.7852,3.78675,3.72719,3.73952
2020-07-28,3.73942,3.7691,3.7296,3.76376
2020-07-29,3.76376,3.77675,3.73385,3.73799
2020-07-30,3.73799,3.76143,3.71995,3.72304
2020-07-31,3.72289,3.75114,3.69908,3.74482
2020-08-03,3.75165,3.77954,3.74125,3.75138
2020-08-04,3.75079,3.75843,3.7231,3.72765
2020-08-05,3.7277,3.72875,3.69385,3.70847
2020-08-06,3.70858,3.73015,3.68898,3.71712
2020-08-07,3.71696,3.75271,3.71635,3.74428
2020-08-10,3.74,3.7529,3.73097,3.74819
2020-08-11,3.7484,3.75899,3.72655,3.75276
2020-08-12,3.75275,3.76348,3.72469,3.73585
2020-08-13,3.73584,3.7364,3.70658,3.723
2020-08-14,3.723,3.73255,3.71351,3.7153
2020-08-17,3.71678,3.7181,3.6973,3.70304
2020-08-18,3.70276,3.70461,3.6606,3.67145
2020-08-19,3.6714,3.71997,3.66244,3.71838
2020-08-20,3.71868,3.72415,3.6942,3.69665
2020-08-21,3.69665,3.75019,3.68575,3.73943
2020-08-24,3.7385,3.74578,3.70794,3.72705
2020-08-25,3.72727,3.7321,3.70634,3.71602
2020-08-26,3.71607,3.74612,3.71255,3.7295
2020-08-27,3.72945,3.75143,3.69904,3.73116
2020-08-28,3.73116,3.73577,3.68109,3.6878
2020-08-31,3.684,3.69755,3.66478,3.68275
2020-09-01,3.68285,3.68802,3.65609,3.68379
2020-09-02,3.68379,3.73825,3.6798,3.72338
2020-09-03,3.72361,3.76003,3.72205,3.74287
2020-09-04,3.74296,3.79336,3.74191,3.76033
2020-09-07,3.76785,3.77641,3.74978,3.75355
2020-09-08,3.75354,3.78718,3.74989,3.78176
2020-09-09,3.78164,3.79123,3.75564,3.76165
2020-09-10,3.76155,3.77559,3.73282,3.76825
2020-09-11,3.76825,3.76825,3.74531,3.75991
2020-09-14,3.7579,3.75815,3.74109,3.74645
2020-09-15,3.7461,3.76255,3.73004,3.76025
2020-09-16,3.76025,3.77398,3.74294,3.76685
2020-09-17,3.76682,3.79392,3.75615,3.76089
2020-09-18,3.76089,3.77021,3.74817,3.76153
2020-09-21,3.76228,3.83504,3.7515,3.8185
2020-09-22,3.8184,3.85121,3.80948,3.83084
2020-09-23,3.83139,3.87661,3.82836,3.87009
2020-09-24,3.87014,3.91997,3.86304,3.89994
2020-09-25,3.90065,3.92413,3.89106,3.91335
2020-09-28,3.91205,3.93647,3.89497,3.93001
2020-09-29,3.93063,3.93989,3.84845,3.8579
2020-09-30,3.85792,3.88953,3.84935,3.86325
2020-10-01,3.86325,3.86778,3.80518,3.8146
2020-10-02,3.8146,3.85283,3.81295,3.84429
2020-10-05,3.84115,3.8442,3.805,3.81591
2020-10-06,3.81569,3.82886,3.79495,3.82499
2020-10-07,3.82494,3.83028,3.80321,3.81005
2020-10-08,3.81005,3.82489,3.80019,3.81815
2020-10-09,3.8183,3.8183,3.77365,3.77866
2020-10-12,3.7799,3.803,3.77187,3.77273
2020-10-13,3.77273,3.83203,3.7712,3.82555
2020-10-14,3.82575,3.85279,3.81811,3.84074
2020-10-15,3.84065,3.8999,3.8384,3.88393
2020-10-16,3.8839,3.90433,3.86844,3.8806
2020-10-19,3.87955,3.89003,3.87214,3.88722
2020-10-20,3.88722,3.90041,3.85315,3.85891
2020-10-21,3.8586,3.87847,3.83775,3.85568
2020-10-22,3.85568,3.88254,3.8507,3.86875
2020-10-23,3.86875,3.88824,3.85081,3.85145
2020-10-26,3.8584,3.88477,3.85024,3.8784
2020-10-27,3.87801,3.89955,3.86612,3.89287
2020-10-28,3.89288,3.95554,3.89135,3.94225
2020-10-29,3.9423,3.97163,3.92929,3.96386
2020-10-30,3.96302,3.96944,3.94483,3.95484
2020-11-02,3.95734,3.97135,3.94505,3.95255
2020-11-03,3.95266,3.9554,3.86895,3.87455
2020-11-04,3.87455,3.9543,3.85649,3.87234
2020-11-05,3.8716,3.87698,3.80388,3.8282
2020-11-06,3.82932,3.83989,3.7864,3.79188
2020-11-09,3.78941,3.80274,3.74734,3.79135
2020-11-10,3.79145,3.82452,3.78138,3.80746
2020-11-11,3.80777,3.82041,3.79689,3.8065
2020-11-12,3.8065,3.81885,3.79162,3.8037
2020-11-13,3.8037,3.81075,3.78742,3.78798
2020-11-16,3.78683,3.79704,3.76331,3.7697
2020-11-17,3.7697,3.7942,3.768,3.7836
2020-11-18,3.78351,3.78924,3.75718,3.76873
2020-11-19,3.76873,3.7914,3.7586,3.76484
2020-11-20,3.76487,3.77148,3.75562,3.76634
2020-11-23,3.76695,3.79315,3.7524,3.77669
2020-11-24,3.77532,3.77629,3.74999,3.7542
2020-11-25,3.7538,3.76478,3.74273,3.74685
2020-11-26,3.7467,3.7649,3.73965,3.75755
2020-11-27,3.75848,3.76965,3.74854,3.75043
2020-11-30,3.75088,3.75731,3.72656,3.7541
2020-12-01,3.75418,3.75543,3.68123,3.68565
2020-12-02,3.6855,3.72113,3.67996,3.69723
2020-12-03,3.69668,3.7064,3.67225,3.6808
2020-12-04,3.68,3.69055,3.67091,3.68429
2020-12-07,3.68588,3.71054,3.67445,3.69495
2020-12-08,3.6947,3.7103,3.67272,3.67435
2020-12-09,3.67425,3.67872,3.64299,3.66955
2020-12-10,3.66955,3.6697,3.64182,3.64652
2020-12-11,3.64657,3.676,3.63862,3.6692
2020-12-14,3.66187,3.684,3.64059,3.65673
2020-12-15,3.65675,3.66699,3.64514,3.6535
2020-12-16,3.65395,3.66335,3.62674,3.6386
2020-12-17,3.63865,3.64125,3.61702,3.61884
2020-12-18,3.61888,3.68952,3.61713,3.65258
2020-12-21,3.6608,3.72984,3.66015,3.67405
2020-12-22,3.67385,3.71041,3.66985,3.7035
2020-12-23,3.7032,3.7076,3.6831,3.6954
2020-12-24,3.69527,3.701,3.68525,3.69729
2020-12-28,3.69228,3.70815,3.66213,3.68028
2020-12-29,3.68028,3.7262,3.65655,3.70353
2020-12-30,3.70353,3.74504,3.6753,3.72484
2020-12-31,3.72475,3.76072,3.70018,3.7346
2021-01-04,3.72685,3.72936,3.68932,3.71945
2021-01-05,3.71911,3.72244,3.68135,3.6892
2021-01-06,3.68891,3.69115,3.6522,3.67254
2021-01-07,3.67234,3.69423,3.66058,3.68358
2021-01-08,3.68352,3.7016,3.6726,3.68907
2021-01-11,3.69213,3.73344,3.69213,3.7239
2021-01-12,3.72375,3.73005,3.70255,3.70512
